instance_name;beta;h;max_time;seed;ML_used;makespan;makespan_bb
t_j50_m5.txt;0.1;0.75;60;68813;10;2724;2740.4325
t_j50_m5.txt;0.1;0.75;60;368387;6;2724;2752.5074999999997
t_j50_m5.txt;0.1;0.75;60;368387;10;2724;2746.6575
t_j50_m5.txt;0.2;0.75;60;12345;6;2724;2758.8825
t_j50_m5.txt;0.2;0.75;60;12345;10;2724;2752.0950000000003
t_j50_m5.txt;0.2;0.75;60;435451;6;2724;2768.4375
t_j50_m5.txt;0.2;0.75;60;435451;10;2724;2747.22
t_j50_m5.txt;0.2;0.75;60;56162;6;2724;2755.9125
t_j50_m5.txt;0.2;0.75;60;56162;10;2724;2752.2825000000003
t_j50_m5.txt;0.2;0.75;60;68813;6;2724;2761.0574999999994
t_j50_m5.txt;0.2;0.75;60;68813;10;2724;2757.645
t_j50_m5.txt;0.2;0.75;60;368387;6;2724;2756.5499999999997
t_j50_m5.txt;0.2;0.75;60;368387;10;2724;2750.07
t_j50_m5.txt;0.3;0.75;60;12345;6;2724;2753.85
t_j50_m5.txt;0.3;0.75;60;12345;10;2724;2744.6324999999997
t_j50_m5.txt;0.3;0.75;60;435451;6;2724;2748.9825
t_j50_m5.txt;0.3;0.75;60;435451;10;2724;2743.35
t_j50_m5.txt;0.3;0.75;60;56162;6;2724;2756.8949999999995
t_j50_m5.txt;0.3;0.75;60;56162;10;2724;2753.7074999999995
t_j50_m5.txt;0.3;0.75;60;68813;6;2724;2756.5875
t_j50_m5.txt;0.3;0.75;60;68813;10;2724;2743.9950000000003
t_j50_m5.txt;0.3;0.75;60;368387;6;2724;2756.6625000000004
t_j50_m5.txt;0.3;0.75;60;368387;10;2724;2745.3825
t_j50_m5.txt;0.4;0.75;60;12345;6;2724;2753.6700000000005
t_j50_m5.txt;0.4;0.75;60;12345;10;2724;2757.6824999999994
t_j50_m5.txt;0.4;0.75;60;435451;6;2724;2753.7
t_j50_m5.txt;0.4;0.75;60;435451;10;2724;2748.0074999999997
t_j50_m5.txt;0.4;0.75;60;56162;6;2724;2757.6449999999995
t_j50_m5.txt;0.4;0.75;60;56162;10;2724;2758.057499999999
t_j50_m5.txt;0.4;0.75;60;68813;6;2724;2757.6449999999995
t_j50_m5.txt;0.4;0.75;60;68813;10;2724;2746.0125
t_j50_m5.txt;0.4;0.75;60;368387;6;2724;2768.82
t_j50_m5.txt;0.4;0.75;60;368387;10;2724;2751.5699999999997
t_j50_m5.txt;0.5;0.75;60;12345;6;2729;2775.0800000000004
t_j50_m5.txt;0.5;0.75;60;12345;10;2724;2747.1074999999996
t_j50_m5.txt;0.5;0.75;60;435451;6;2724;2761.7324999999996
t_j50_m5.txt;0.5;0.75;60;435451;10;2724;2743.32
t_j50_m5.txt;0.5;0.75;60;56162;6;2724;2752.8825
t_j50_m5.txt;0.5;0.75;60;56162;10;2724;2747.2950000000005
t_j50_m5.txt;0.5;0.75;60;68813;6;2724;2759.22
t_j50_m5.txt;0.5;0.75;60;68813;10;2724;2743.9575000000004
t_j50_m5.txt;0.5;0.75;60;368387;6;2724;2754.9375000000005
t_j50_m5.txt;0.5;0.75;60;368387;10;2724;2748.4950000000003
t_j50_m5.txt;0.6;0.75;60;12345;6;2729;2772.155
t_j50_m5.txt;0.6;0.75;60;12345;10;2724;2747.07
t_j50_m5.txt;0.6;0.75;60;435451;6;2724;2756.7825
t_j50_m5.txt;0.6;0.75;60;435451;10;2724;2748.9075000000007
t_j50_m5.txt;0.6;0.75;60;56162;6;2724;2757.9824999999996
t_j50_m5.txt;0.6;0.75;60;56162;10;2724;2752.3575000000005
t_j50_m5.txt;0.6;0.75;60;68813;6;2724;2751.345
t_j50_m5.txt;0.6;0.75;60;68813;10;2724;2750.7075
t_j50_m5.txt;0.6;0.75;60;368387;6;2729;2773.8050000000007
t_j50_m5.txt;0.6;0.75;60;368387;10;2724;2750.445
t_j50_m5.txt;0.7;0.75;60;12345;6;2729;2768.48
t_j50_m5.txt;0.7;0.75;60;12345;10;2724;2753.895
t_j50_m5.txt;0.7;0.75;60;435451;6;2729;2771.3675000000007
t_j50_m5.txt;0.7;0.75;60;435451;10;2724;2748.9075000000007
t_j50_m5.txt;0.7;0.75;60;56162;6;2729;2773.2425
t_j50_m5.txt;0.7;0.75;60;56162;10;2724;2740.3500000000004
t_j50_m5.txt;0.7;0.75;60;68813;6;2729;2776.0175000000004
t_j50_m5.txt;0.7;0.75;60;68813;10;2724;2746.095
t_j50_m5.txt;0.7;0.75;60;368387;6;2729;2772.7550000000006
t_j50_m5.txt;0.7;0.75;60;368387;10;2724;2747.7825000000007
t_j50_m5.txt;0.8;0.75;60;12345;6;2729;2768.0675000000006
t_j50_m5.txt;0.8;0.75;60;12345;10;2724;2755.6050000000005
t_j50_m5.txt;0.8;0.75;60;435451;6;2729;2772.7925
t_j50_m5.txt;0.8;0.75;60;435451;10;2724;2748.3825
t_j50_m5.txt;0.8;0.75;60;56162;6;2729;2772.5675000000006
t_j50_m5.txt;0.8;0.75;60;56162;10;2724;2748.7200000000007
t_j50_m5.txt;0.8;0.75;60;68813;6;2729;2776.2425000000007
t_j50_m5.txt;0.8;0.75;60;68813;10;2724;2755.875
t_j50_m5.txt;0.8;0.75;60;368387;6;2729;2775.1175000000007
t_j50_m5.txt;0.8;0.75;60;368387;10;2724;2745.3825
t_j50_m5.txt;0.9;0.75;60;12345;6;2729;2773.2050000000004
t_j50_m5.txt;0.9;0.75;60;12345;10;2729;2759.105000000001
t_j50_m5.txt;0.9;0.75;60;435451;6;2729;2767.4675
t_j50_m5.txt;0.9;0.75;60;435451;10;2724;2746.02
t_j50_m5.txt;0.9;0.75;60;56162;6;2729;2771.3675000000007
t_j50_m5.txt;0.9;0.75;60;56162;10;2724;2748.7200000000007
t_j50_m5.txt;0.9;0.75;60;68813;6;2729;2771.3675000000007
t_j50_m5.txt;0.9;0.75;60;68813;10;2730;2747.9250000000006
t_j50_m5.txt;0.9;0.75;60;368387;6;2729;2771.78
t_j50_m5.txt;0.9;0.75;60;368387;10;2724;2750.1825000000003
t_j50_m10.txt;0.1;0.75;60;12345;6;3095;3122.815
t_j50_m10.txt;0.1;0.75;60;12345;10;3108;3139.965
t_j50_m10.txt;0.1;0.75;60;435451;6;3100;3144.2124999999996
t_j50_m10.txt;0.1;0.75;60;435451;10;3123;3142.5825
t_j50_m10.txt;0.1;0.75;60;56162;6;3086;3125.8300000000004
t_j50_m10.txt;0.1;0.75;60;56162;10;3114;3137.535
t_j50_m10.txt;0.1;0.75;60;68813;6;3100;3130.375
t_j50_m10.txt;0.1;0.75;60;68813;10;3104;3137.5375
t_j50_m10.txt;0.1;0.75;60;368387;6;3112;3141.5425
t_j50_m10.txt;0.1;0.75;60;368387;10;3115;3138.59
t_j50_m10.txt;0.2;0.75;60;12345;6;3102;3137.5125
t_j50_m10.txt;0.2;0.75;60;12345;10;3098;3148.245
t_j50_m10.txt;0.2;0.75;60;435451;6;3082;3124.8975
t_j50_m10.txt;0.2;0.75;60;435451;10;3086;3108.815
t_j50_m10.txt;0.2;0.75;60;56162;6;3101;3134.8374999999996
t_j50_m10.txt;0.2;0.75;60;56162;10;3108;3128.7724999999996
t_j50_m10.txt;0.2;0.75;60;68813;6;3094;3132.2725
t_j50_m10.txt;0.2;0.75;60;68813;10;3096;3134.4425000000006
t_j50_m10.txt;0.2;0.75;60;368387;6;3100;3144.1549999999997
t_j50_m10.txt;0.2;0.75;60;368387;10;3113;3138.875
